evento_id,timestamp_evento,timestamp_resolucion,ip_origen,ip_destino,puerto_destino,protocolo,tipo_evento,categoria,severidad,sistema_afectado,sistema_operativo,pais_origen,usuario,analista_id,bytes_enviados,bytes_recibidos,accion_tomada,tiempo_respuesta_min,falso_positivo,resuelto
EVT102743,2024-02-09 14:21:42,2024-02-09 15:01:42,66.52.3.172,10.4.30.231,22.0,HTTP,Movimiento lateral,Post-explotación,ALTA,SRV-MONITOR,Linux Ubuntu 22.04,Estados Unidos,,ANA003,3572989,1780280,Cuarentenado,40,FALSE,TRUE
EVT103390,2024-10-11 8:14:07,,167.61.37.172,10.2.11.119,445.0,RDP,Phishing detectado,Ingeniería social,Media,SRV-DB-DEV,Linux CentOS 8,Ucrania,user_lopez87,ANA014,1811573,470202,Cuarentenado,132,FALSE,FALSE
EVT105392,2024-09-05 10:47:52,2024-09-05 11:01:52,10.8.2.21,10.2.27.51,53.0,SSH,Escalación de privilegios,Control de acceso,Crítica,WS-FIN-022,Windows 11 Pro,México,user_garcia51,ANA003,451495,1372277,Cuarentenado,14,FALSE,TRUE
EVT102468,2024-06-08 11:04:02,2024-06-08 14:54:02,185.80.17.230,10.0.6.69,1433.0,FTP,Escaneo de red,Reconocimiento,Media,SRV-AD-PRIMARY,Windows Server 2022,Estados Unidos,user_martinez60,ANA005,4563681,594590,Alertado,230,TRUE,TRUE
EVT102325,2024-12-29 16:46:27,,103.218.3.154,10.2.46.124,445.0,UDP,Acceso no autorizado,Control de acceso,Alta,WS-RH-005,Windows 10 Pro,India,user_gonzalez64,ANA002,838157,638476,Bloqueado,71,FALSE,FALSE
EVT100460,2024-08-06 9:37:42,2024-08-06 11:48:42,10.5.13.13,10.8.2.81,8080.0,HTTPS,MOVIMIENTO LATERAL,Post-explotación,Alta,SWITCH-DIST-01,Cisco IOS,México,,ANA001,2783188,1232369,Cuarentenado,131,FALSE,TRUE
EVT101067,06-Sep-2024 09:08:20,2024-09-06 11:01:20,195.15.19.195,10.2.26.185,8443.0,HTTPS,DDoS,Disponibilidad,Alta,SRV-DB-PROD,Linux CentOS 8,Estados Unidos,user_sanchez98,ANA013,112053,910072,en revisión,113,FALSE,TRUE
EVT100087,2024-05-20 17:47:51,2024-05-21 4:55:51,185.148.72.105,10.0.39.146,53.0,HTTP,XSS DETECTADO,Web,Baja,WS-FIN-022,Windows 11 Pro,China,,ANA009,4091260,630041,Permitido,668,TRUE,TRUE
EVT101430,2024-09-19 9:34:31,2024-09-19 10:25:31,151.84.248.187,10.0.37.223,23.0,UDP,Movimiento lateral,Post-explotación,Crítica,WS-FIN-014,Windows 11 Pro,Alemania,user_martinez21,ANA012,4382683,1273488,En revisión,51,FALSE,TRUE
EVT103897,2024-05-25 9:59:09,2024-05-25 11:49:09,134.105.120.119,10.5.44.207,3389.0,HTTPS,Malware detectado,Malware,Alta,FW-PERIMETRO,Fortinet FortiOS,China,user_perez77,ANA013,263780,604551,Alertado,110,FALSE,TRUE
EVT100282,2024-12-06 15:21:39,2024-12-06 16:30:39,66.247.8.43,10.6.40.83,8080.0,FTP,Fuerza bruta,Autenticación,Alta,WS-FIN-022,Windows 11 Pro,Rusia,user_garcia66,ANA012,953847,298434,Alertado,69,FALSE,TRUE
EVT102483,2024-01-17 17:04:52,2024-01-17 19:23:52,221.181.243.177,10.10.9.153,80.0,SMB,Acceso no autorizado,Control de acceso,Alta,SRV-DB-PROD,Linux CentOS 8,Corea del Norte,user_hernandez33,ANA010,35969,512508,Bloqueado,139,FALSE,TRUE
EVT100462,2024-08-23 23:21:00,,167.149.96.186,10.6.42.93,8080.0,TCP,XSS detectado,Web,Media,SRV-VPNGATEWAY,Linux Debian 11,Rumania,user_martinez08,ANA015,1174413,1712845,En revisión,292,FALSE,FALSE
EVT100212,2024-01-17 11:20:48,2024-01-17 13:03:48,66.51.43.226,10.5.39.119,23.0,SSH,Login exitoso,Autenticación,media,SRV-AD-PRIMARY,Windows Server 2022,México,user_gonzalez96,ANA012,658238,29945,bloqueado,103,FALSE,TRUE
EVT102588,2024-12-02 13:48:34,2024-12-03 12:06:34,134.126.141.2,10.3.31.39,80.0,DNS,Escaneo de puertos,Reconocimiento,Baja,SWITCH-DIST-01,Cisco IOS,México,user_perez38,ANA005,4414924,1151015,Cuarentenado,1338,FALSE,TRUE
EVT103603,21/09/2024 16:45:24,2024-09-21 17:37:24,167.22.7.123,10.8.30.144,22.0,SSH,Ransomware detectado,Malware,Crítica,SRV-AD-REPLICA,Windows Server 2022,Holanda,user_martinez01,ANA005,1228311,613722,Cuarentenado,52,FALSE,TRUE
EVT102907,2024-07-12 18:13:38,2024-07-12 18:19:38,118.201.45.40,10.8.50.175,25.0,SMB,Movimiento lateral,Post-explotación,Crítica,SRV-AD-REPLICA,Windows Server 2022,Alemania,user_ramirez52,ANA006,685974,313472,Cuarentenado,6,FALSE,TRUE
EVT102581,2024-05-12 5:14:03,2024-05-12 7:17:03,134.58.42.137,10.4.12.110,23.0,DNS,Acceso no autorizado,Control de acceso,Alta,SRV-MONITOR,Linux Ubuntu 22.04,México,user_garcia69,ANA002,1817039,1531128,Cuarentenado,123,FALSE,TRUE
EVT101368,2024-11-27 22:18:33,2024-11-27 23:55:33,10.0.16.26,10.9.40.200,3389.0,ICMP,Login fallido,Autenticación,Media,SRV-DB-DEV,Linux CentOS 8,México,user_martinez21,ANA013,3479845,1512628,Alertado,97,TRUE,TRUE
EVT100234,2024-09-15 14:38:53,2024-09-15 15:14:53,134.2.15.113,10.0.11.127,445.0,SSH,Escalación de privilegios,Control de acceso,Crítica,SRV-DB-PROD,Linux CentOS 8,Holanda,user_garcia52,ANA009,3838741,987391,Bloqueado,36,TRUE,TRUE
EVT103355,2024-04-08 16:30:24,2024-04-08 16:41:24,134.77.69.51,10.10.16.81,3389.0,HTTP,Fuerza bruta,Autenticación,Crítica,ROUTER-CORE,Cisco IOS,México,user_lopez87,ANA013,3721202,422193,Alertado,11,FALSE,TRUE
EVT100597,2024-07-11 0:21:52,,78.78.114.103,10.4.32.84,23.0,ICMP,Escaneo de red,Reconocimiento,Media,ROUTER-CORE,Cisco IOS,México,user_martinez34,ANA005,2858070,1086632,Cuarentenado,257,FALSE,FALSE
EVT104878,2024-08-27 22:58:43,2024-08-27 23:19:43,134.184.51.137,10.3.24.122,21.0,SMB,Ransomware detectado,Malware,Crítica,APP-ERP-PROD,Windows Server 2019,México,user_martinez08,ANA014,57621,866249,Cuarentenado,21,FALSE,TRUE
EVT102250,2024-08-14 20:07:42,2024-08-14 22:24:42,78.67.15.117,10.3.37.63,1433.0,UDP,Phishing detectado,Ingeniería social,Alta,SRV-WEB-02,Linux Ubuntu 22.04,India,,ANA014,4914811,1009888,Cuarentenado,137,FALSE,TRUE
EVT104879,2024-04-09 4:54:16,2024-04-09 5:54:16,103.29.2.245,10.9.26.25,80.0,HTTPS,Exfiltración de datos,Exfiltración,Crítica,SRV-AD-REPLICA,Windows Server 2022,Corea del Norte,user_gonzalez30,ANA015,35392,407738,Bloqueado,60,FALSE,TRUE
EVT102283,2024-10-20 15:50:19,2024-10-20 16:10:19,118.21.251.86,10.9.33.99,3306.0,HTTPS,Malware detectado,Malware,Crítica,WS-RH-005,Windows 10 Pro,Estados Unidos,user_garcia69,ANA003,1606770,124072,Alertado,20,FALSE,TRUE
EVT100662,2024-02-27 20:23:50,2024-02-27 23:08:50,195.217.85.126,10.4.7.3,22.0,TCP,Inyección SQL,Web,Alta,APP-CRM-01,Linux Ubuntu 20.04,Ucrania,user_gonzalez68,ANA009,1042596,800838,Alertado,165,FALSE,TRUE
EVT105472,2024-09-27 16:13:19,2024-09-27 16:30:19,103.177.131.120,10.1.49.167,8443.0,HTTP,Phishing detectado,Ingeniería social,Alta,APP-CRM-01,Linux Ubuntu 20.04,Estados Unidos,user_perez38,ANA006,1653186,1392845,Alertado,17,FALSE,TRUE
EVT102285,2024-06-06 20:30:46,2024-06-06 20:42:46,45.164.174.218,10.8.24.174,8443.0,FTP,Malware detectado,Malware,Crítica,FW-DMZ,Cisco ASA,Holanda,,ANA002,2174585,929163,En revisión,12,FALSE,TRUE
EVT105204,2024-06-10 19:13:25,2024-06-10 19:51:25,151.196.20.219,10.6.43.153,3306.0,SMB,Escalación de privilegios,Control de acceso,Crítica,WS-RH-005,Windows 10 Pro,Holanda,user_sanchez99,ANA015,3755349,963680,En revisión,38,FALSE,TRUE
EVT104541,2024-08-18 15:31:27,2024-08-18 18:08:27,185.131.226.138,10.4.5.188,21.0,RDP,DDoS,Disponibilidad,Alta,FW-PERIMETRO,Fortinet FortiOS,India,user_hernandez19,ANA005,3563237,1587664,Alertado,157,FALSE,TRUE
EVT103149,2024-11-12 21:56:27,2024-11-12 22:05:27,134.1.207.214,10.0.1.96,3306.0,SMB,Ransomware detectado,Malware,Crítica,APP-CRM-01,Linux Ubuntu 20.04,Corea del Norte,user_sanchez08,ANA005,2522849,1898723,Alertado,9,FALSE,TRUE
EVT103026,2024-12-25 12:37:32,2024-12-26 8:44:32,134.241.198.18,10.1.29.150,445.0,HTTPS,XSS detectado,Web,Baja,SRV-DB-PROD,Linux CentOS 8,Estados Unidos,user_hernandez33,ANA007,164612,1618698,Permitido,1207,TRUE,TRUE
EVT104918,2024-03-12 6:24:58,2024-03-12 11:17:58,66.151.38.167,10.0.5.197,25.0,RDP,Phishing detectado,Ingeniería social,Media,WS-RH-005,Windows 10 Pro,Estados Unidos,user_gonzalez83,ANA007,4056565,794001,Alertado,293,FALSE,TRUE
EVT100779,2024-06-03 13:03:54,2024-06-03 13:17:54,10.4.42.219,10.3.23.13,22.0,SSH,Ransomware detectado,Malware,Crítica,APP-ERP-PROD,Windows Server 2019,México,user_hernandez33,ANA014,3642997,1005909,Alertado,14,FALSE,TRUE
EVT102544,2024-05-02 9:20:44,2024-05-02 9:49:44,213.10.138.14,10.0.34.121,8443.0,ICMP,Acceso no autorizado,Control de acceso,Alta,SRV-MAIL-01,Windows Server 2019,Rumania,user_hernandez35,ANA006,2857317,1202073,Bloqueado,29,FALSE,TRUE
EVT104100,2024-11-14 16:47:32,2024-11-14 17:16:32,213.8.141.206,10.6.1.48,443.0,DNS,Exfiltración de datos,Exfiltración,Crítica,APP-CRM-01,Linux Ubuntu 20.04,Rusia,user_lopez87,ANA010,1835870,478447,Cuarentenado,29,FALSE,TRUE
EVT104129,2024-09-24 4:42:15,2024-09-25 0:33:15,66.60.242.72,10.4.0.73,23.0,FTP,Login fallido,Autenticación,Baja,WS-FIN-014,Windows 11 Pro,Rusia,,ANA006,4397035,1549397,Alertado,1191,TRUE,TRUE
EVT105240,2024-04-12 22:18:54,2024-04-12 22:35:54,167.78.226.254,10.10.8.241,3306.0,SSH,Ransomware detectado,Malware,Crítica,APP-ERP-PROD,Windows Server 2019,Corea del Norte,user_martinez08,ANA006,2489799,330086,Bloqueado,17,FALSE,TRUE
EVT103882,2024-01-19 11:57:39,2024-01-19 14:46:39,66.196.71.180,10.4.28.181,443.0,DNS,Movimiento lateral,Post-explotación,Alta,FW-PERIMETRO,Fortinet FortiOS,India,user_martinez72,ANA012,3683165,1708759,En revisión,169,FALSE,TRUE
EVT104810,2024-02-26 12:03:17,2024-02-26 12:38:17,10.6.22.92,10.6.36.106,1433.0,ICMP,Exfiltración de datos,Exfiltración,Crítica,SRV-MONITOR,Linux Ubuntu 22.04,México,user_gonzalez64,ANA014,2091863,1842841,En revisión,35,FALSE,TRUE
EVT105331,2024-10-31 14:04:41,,10.10.40.81,10.0.13.19,25.0,TCP,Exfiltración de datos,Exfiltración,Alta,WS-FIN-014,Windows 11 Pro,México,user_hernandez11,ANA013,2438303,386971,Cuarentenado,129,FALSE,FALSE
EVT100685,2024-12-24 3:48:35,2024-12-24 5:25:35,213.82.18.242,10.9.43.174,8443.0,DNS,Login fallido,Autenticación,Media,SRV-WEB-01,Linux Ubuntu 22.04,México,user_garcia69,ANA010,3629562,1954393,En revisión,97,FALSE,TRUE
EVT103846,2024-08-20 3:51:39,2024-08-20 9:03:39,103.182.28.219,10.5.10.201,21.0,RDP,Login fallido,Autenticación,Media,ROUTER-CORE,Cisco IOS,Ucrania,user_rodriguez39,ANA008,1716179,181576,En revisión,312,FALSE,TRUE
EVT104066,2024-08-12 9:53:28,2024-08-12 10:23:28,78.248.120.172,10.1.5.6,445.0,HTTP,Ransomware detectado,Malware,Crítica,APP-CRM-01,Linux Ubuntu 20.04,Rumania,user_hernandez19,ANA009,2201363,1622619,Bloqueado,30,FALSE,TRUE
EVT104943,2024-10-18 1:02:52,2024-10-18 1:43:52,78.84.132.234,10.7.32.178,80.0,TCP,Movimiento lateral,Post-explotación,Crítica,WS-FIN-022,Windows 11 Pro,Rumania,user_gonzalez99,ANA003,4319463,503040,Bloqueado,41,FALSE,TRUE
EVT102837,2024-03-26 16:05:09,2024-03-26 21:12:09,10.8.9.60,10.8.39.111,443.0,RDP,Phishing detectado,Ingeniería social,Media,WS-RH-005,Windows 10 Pro,México,user_hernandez19,ANA009,131875,1148264,Bloqueado,307,FALSE,TRUE
EVT102171,2024-01-11 18:19:39,,10.1.23.169,10.9.20.120,5432.0,SSH,Escalación de privilegios,Control de acceso,Crítica,SWITCH-DIST-01,Cisco IOS,México,user_lopez87,ANA015,3899825,1507240,En revisión,39,FALSE,TRUE
EVT104022,2024-06-12 3:44:13,2024-06-12 3:47:13,10.4.12.155,10.6.2.52,1433.0,SMB,Acceso no autorizado,Control de acceso,Crítica,SRV-AD-REPLICA,Windows Server 2022,México,user_garcia47,ANA013,1060995,39009,En revisión,3,FALSE,TRUE
EVT101850,30-may-2024 12:48:11,2024-05-30 14:00:11,213.245.72.25,10.5.24.36,3306.0,RDP,Inyección SQL,Web,Alta,APP-ERP-PROD,Windows Server 2019,Irán,,ANA015,1918182,578152,En revisión,72,FALSE,TRUE
EVT100487,2024-09-12 21:10:12,,103.172.194.4,10.3.7.173,3389.0,HTTP,Escaneo de puertos,Reconocimiento,Baja,SRV-DB-PROD,Linux CentOS 8,China,user_gonzalez64,ANA009,1914909,1471002,Alertado,151,FALSE,FALSE
EVT101688,2024-02-15 13:13:14,2024-02-15 16:09:14,103.100.50.167,10.10.50.163,80.0,FTP,Escaneo de red,Reconocimiento,Media,SRV-AD-REPLICA,Windows Server 2022,Alemania,user_garcia51,ANA003,652550,121184,En revisión,176,FALSE,TRUE
EVT102230,2024-01-21 16:25:52,2024-01-21 16:27:52,167.254.106.130,10.7.22.158,445.0,TCP,Exfiltración de datos,exfiltración,Crítica,WS-FIN-022,Windows 11 Pro,Irán,user_perez38,ANA009,4015659,400877,Cuarentenado,2,FALSE,TRUE
EVT103960,2024-12-12 17:17:46,,134.126.89.25,10.9.37.227,22.0,ICMP,Acceso no autorizado,Control de acceso,Alta,WS-IT-031,macOS Ventura,India,user_garcia88,ANA011,2792046,1868445,Alertado,149,FALSE,FALSE
EVT102320,2024-05-08 19:31:12,2024-05-09 0:25:12,134.151.58.150,10.5.26.151,23.0,SMB,Escaneo de puertos,Reconocimiento,Media,FW-PERIMETRO,Fortinet FortiOS,Ucrania,user_perez45,ANA004,1027573,551347,En revisión,294,FALSE,TRUE
EVT100782,2024-02-26 10:28:46,,167.33.27.10,10.9.19.213,8443.0,TCP,XSS detectado,Web,Media,FW-DMZ,Cisco ASA,Irán,user_hernandez19,ANA008,2399635,979459,En revisión,397,FALSE,FALSE
EVT100521,2024-12-13 2:03:13,2024-12-13 4:42:13,10.7.36.40,10.8.30.153,21.0,ICMP,Escaneo de red,Reconocimiento,Media,WS-IT-031,macOS Ventura,México,user_lopez21,ANA011,2613934,555612,En revisión,159,FALSE,TRUE
EVT100522,2024-12-06 10:50:27,2024-12-06 13:10:27,167.83.117.43,10.10.11.206,8443.0,HTTP,DDoS,Disponibilidad,Alta,SRV-MONITOR,Linux Ubuntu 22.04,Rusia,user_martinez60,ANA007,15422,1156368,Bloqueado,140,FALSE,TRUE
EVT103435,2024-03-11 15:03:01,2024-03-12 3:42:01,10.4.5.66,10.3.4.108,21.0,HTTPS,Login exitoso,Autenticación,Baja,ROUTER-CORE,Cisco IOS,México,user_hernandez51,ANA004,4534539,1991917,Alertado,759,FALSE,TRUE
EVT102939,2024-03-29 16:09:31,2024-03-29 18:34:31,134.136.227.226,10.7.44.81,23.0,DNS,Exfiltración de datos,Exfiltración,Alta,APP-ERP-PROD,Windows Server 2019,Irán,user_gonzalez83,ANA007,1007118,1223009,Alertado,1465,FALSE,TRUE
EVT104443,2024-12-17 8:17:13,2024-12-17 9:32:13,66.240.235.133,10.5.41.21,5432.0,HTTPS,Phishing detectado,Ingeniería social,Media,FW-DMZ,Cisco ASA,Alemania,user_garcia66,ANA010,4314695,1427731,Cuarentenado,75,FALSE,TRUE
EVT102398,2024-06-16 9:30:14,2024-06-16 10:35:14,78.146.79.212,10.10.34.174,8443.0,TCP,Phishing detectado,Ingeniería social,Alta,WS-FIN-014,Windows 11 Pro,Rusia,user_rodriguez78,ANA009,2886597,1386479,En revisión,65,FALSE,TRUE
EVT102207,2024-01-10 12:34:21,2024-01-10 12:59:21,151.104.143.192,10.5.46.216,8443.0,HTTP,Inyección SQL,Web,Crítica,SRV-MAIL-01,Windows Server 2019,México,user_perez45,ANA015,1400577,748893,Cuarentenado,25,FALSE,TRUE
EVT104160,2024-04-18 6:53:20,2024-04-18 7:44:20,10.10.9.232,10.4.30.84,8443.0,UDP,Acceso no autorizado,Control de acceso,Crítica,FW-PERIMETRO,Fortinet FortiOS,México,,ANA002,1180566,1925772,En revisión,51,FALSE,TRUE
EVT100780,2024-07-07 10:15:34,2024-07-07 10:45:34,185.115.43.204,10.6.25.84,8443.0,HTTP,DDoS,Disponibilidad,Crítica,SRV-WEB-02,Linux Ubuntu 22.04,Brasil,user_gonzalez99,ANA010,1964994,629636,En revisión,3338,FALSE,TRUE
EVT104313,2024-01-30 19:34:25,2024-01-31 9:22:25,167.93.112.249,10.3.28.109,25.0,SMB,Login exitoso,Autenticación,Baja,SRV-MAIL-01,Windows Server 2019,Holanda,user_martinez92,ANA013,2027089,1014382,Alertado,828,TRUE,TRUE
EVT104527,2024-10-02 12:14:49,2024-10-02 12:44:49,10.7.38.105,10.7.16.187,1433.0,DNS,Acceso no autorizado,Control de acceso,Crítica,SRV-VPNGATEWAY,Linux Debian 11,México,user_martinez42,ANA005,3347469,1104762,Bloqueado,30,FALSE,TRUE
EVT101511,2024-04-22 0:04:24,2024-04-22 1:57:24,103.101.243.99,10.2.17.252,80.0,UDP,Escaneo de puertos,Reconocimiento,Media,SRV-AD-REPLICA,Windows Server 2022,Estados Unidos,user_sanchez99,ANA006,2321480,293295,Alertado,113,FALSE,TRUE
EVT101882,17/09/2024 13:26:04,2024-09-17 15:40:04,134.154.254.235,10.8.2.111,5432.0,ICMP,Malware detectado,Malware,Alta,SRV-AD-PRIMARY,Windows Server 2022,México,user_hernandez51,ANA001,1764725,1513937,Bloqueado,134,FALSE,TRUE
EVT100651,2024-07-01 16:52:11,2024-07-01 17:06:11,10.8.9.1,10.8.2.144,53.0,ICMP,Escalación de privilegios,Control de acceso,Alta,SRV-MONITOR,Linux Ubuntu 22.04,México,,ANA003,4729321,937428,Cuarentenado,14,FALSE,TRUE
EVT103686,2024-08-03 14:39:30,2024-08-03 18:56:30,151.78.180.136,10.2.42.228,445.0,FTP,XSS detectado,Web,Baja,SRV-AD-REPLICA,Windows Server 2022,Rusia,user_perez86,ANA006,3335171,798265,Alertado,257,TRUE,TRUE
EVT103750,2024-01-13 17:20:38,2024-01-13 18:09:38,103.198.20.106,10.7.25.52,53.0,ICMP,Malware detectado,Malware,Crítica,SRV-AD-REPLICA,Windows Server 2022,Holanda,user_sanchez99,ANA013,4511158,1168674,Bloqueado,49,FALSE,TRUE
EVT100369,2024-09-28 18:47:06,2024-09-29 18:38:06,203.119.179.171,10.7.48.201,1433.0,ICMP,Escaneo de puertos,Reconocimiento,Baja,SRV-MAIL-01,Windows Server 2019,China,user_hernandez11,ANA015,3034059,699488,Permitido,1431,TRUE,TRUE
EVT104822,2024-08-14 17:36:49,2024-08-14 22:37:49,10.8.20.91,10.1.35.134,80.0,SMB,Login fallido,Autenticación,Media,NAS-BACKUP-01,Synology DSM,México,user_perez38,ANA008,3718570,972146,Permitido,6382,TRUE,TRUE
EVT104421,2024-06-19 22:20:04,2024-06-19 22:39:04,151.220.218.169,10.8.37.163,8080.0,HTTPS,Malware detectado,Malware,Crítica,APP-CRM-01,Linux Ubuntu 20.04,Irán,user_gonzalez68,ANA012,744897,1069754,Bloqueado,19,FALSE,TRUE
EVT100118,2024-11-08 11:22:16,2024-11-08 12:05:16,45.206.246.231,10.1.1.127,8080.0,UDP,XSS detectado,Web,Media,WS-FIN-014,Windows 11 Pro,Rusia,user_garcia27,ANA010,2613261,655578,Permitido,43,TRUE,TRUE
EVT104639,2024-01-29 13:11:59,2024-01-29 14:54:59,167.191.255.103,10.8.42.202,23.0,ICMP,INYECCIÓN SQL,Web,Alta,WS-RH-005,Windows 10 Pro,China,user_perez45,ANA011,1459260,292383,Alertado,103,FALSE,TRUE
EVT104600,2024-03-23 7:42:58,2024-03-23 9:03:58,78.211.221.13,10.9.21.75,1433.0,HTTPS,Fuerza bruta,Autenticación,Media,APP-CRM-01,Linux Ubuntu 20.04,China,user_hernandez51,ANA011,3078606,1937195,BLOQUEADO,81,FALSE,TRUE
EVT102216,2024-02-05 18:42:07,2024-02-06 2:22:07,167.23.232.250,10.7.18.225,25.0,HTTPS,Login exitoso,Autenticación,Media,SRV-MAIL-01,Windows Server 2019,Ucrania,user_lopez87,ANA012,4939178,1128535,Bloqueado,460,FALSE,TRUE
EVT104198,2024-09-25 18:35:11,,10.9.6.67,10.9.46.81,23.0,ICMP,DDoS,Disponibilidad,Alta,SRV-VPNGATEWAY,Linux Debian 11,México,user_gonzalez83,ANA002,4568909,648136,Cuarentenado,47,FALSE,FALSE
EVT101613,2024-06-10 5:02:45,2024-06-10 9:09:45,213.197.210.196,10.6.25.79,3306.0,RDP,Escaneo de red,Reconocimiento,Media,FW-DMZ,Cisco ASA,Estados Unidos,user_perez71,ANA007,3955494,1343897,Bloqueado,247,FALSE,TRUE
EVT102883,2024-10-21 18:22:55,2024-10-21 19:11:55,195.247.108.182,10.1.32.192,3389.0,HTTPS,Exfiltración de datos,Exfiltración,Crítica,SRV-DB-PROD,Linux CentOS 8,Ucrania,,ANA015,4220839,1880636,Cuarentenado,49,FALSE,TRUE
EVT104087,2024-09-04 11:36:42,2024-09-04 11:50:42,203.170.161.172,10.4.28.178,53.0,SSH,DDoS,Disponibilidad,Crítica,SRV-AD-PRIMARY,Windows Server 2022,México,user_sanchez83,ANA004,4039391,894436,Alertado,14,FALSE,TRUE
EVT100962,2024-01-28 12:37:03,2024-01-28 17:26:03,203.222.116.111,10.10.0.54,3389.0,SMB,XSS detectado,Web,Media,SRV-MONITOR,Linux Ubuntu 22.04,México,user_hernandez51,ANA014,1603407,1800116,En revisión,289,FALSE,TRUE
EVT104970,2024-05-05 9:57:14,2024-05-05 10:01:14,78.82.13.120,10.7.27.4,23.0,SMB,Movimiento lateral,Post-explotación,Crítica,SRV-WEB-01,Linux Ubuntu 22.04,Rusia,user_lopez87,ANA014,1279157,1599499,Bloqueado,4,FALSE,TRUE
EVT102510,2024-08-07 20:23:36,2024-08-07 20:33:36,78.0.90.158,10.1.21.55,8080.0,UDP,Malware detectado,Malware,Alta,SRV-AD-PRIMARY,Windows Server 2022,Rumania,user_garcia27,ANA014,3238186,964123,En revisión,10,FALSE,TRUE
EVT105179,2024-01-05 4:30:47,2024-01-05 6:36:47,45.199.234.100,10.3.4.115,23.0,SSH,Fuerza bruta,Autenticación,Alta,APP-ERP-PROD,Windows Server 2019,Rusia,user_martinez60,ANA006,920609,479227,Alertado,126,FALSE,TRUE
EVT104335,2024-03-18 19:04:27,2024-03-18 20:37:27,134.37.14.19,10.4.49.202,25.0,SMB,DDoS,Disponibilidad,Alta,WS-FIN-014,Windows 11 Pro,China,user_perez86,ANA001,1055256,1864929,En revisión,93,FALSE,TRUE
EVT103418,2024-09-22 9:50:41,2024-09-22 16:41:41,151.36.46.99,10.1.34.83,3306.0,ICMP,Phishing detectado,Ingeniería social,Media,WS-RH-005,Windows 10 Pro,México,user_garcia52,ANA006,625171,152738,Alertado,2858,FALSE,TRUE
EVT100359,2024-02-14 6:03:14,,66.15.70.78,10.5.46.201,23.0,SSH,XSS detectado,Web,Baja,APP-ERP-PROD,Windows Server 2019,Holanda,user_gonzalez42,ANA012,4868356,851410,Alertado,205,FALSE,FALSE
EVT103683,2024-11-14 18:17:32,2024-11-14 19:05:32,151.189.208.244,10.10.49.19,23.0,HTTPS,DDoS,Disponibilidad,Alta,SWITCH-DIST-01,Cisco IOS,Brasil,user_lopez92,ANA001,3453955,496269,Bloqueado,48,FALSE,TRUE
EVT102415,2024-07-16 4:48:29,,78.145.28.111,10.10.25.136,5432.0,SMB,Login exitoso,Autenticación,Media,SRV-MAIL-01,Windows Server 2019,Ucrania,,ANA006,101395,1746484,Cuarentenado,83,FALSE,FALSE
EVT102378,2024-07-19 8:02:26,2024-07-19 12:02:26,213.125.104.120,10.4.28.167,5432.0,TCP,Inyección SQL,Web,Media,ROUTER-CORE,Cisco IOS,México,user_gonzalez96,ANA007,3911397,383661,En revisión,240,FALSE,TRUE
EVT104666,2024-12-08 7:25:08,2024-12-08 7:37:08,66.212.3.105,10.7.35.40,25.0,HTTP,Movimiento lateral,Post-explotación,Crítica,SWITCH-DIST-01,Cisco IOS,México,,ANA013,771932,387141,En revisión,12,FALSE,TRUE
EVT102185,2024-08-30 13:43:17,,10.4.14.254,10.10.34.55,21.0,DNS,Escalación de privilegios,Control de acceso,Crítica,SRV-WEB-01,Linux Ubuntu 22.04,México,user_garcia69,ANA015,170869,1628801,Bloqueado,53,FALSE,TRUE
EVT103501,2024-02-07 20:21:22,2024-02-08 1:01:22,203.31.133.20,10.5.42.91,8443.0,FTP,XSS detectado,Web,Baja,WS-RH-005,Windows 10 Pro,Estados Unidos,user_martinez60,ANA004,2218423,829969,Cuarentenado,280,FALSE,TRUE
EVT102567,2024-08-07 15:17:13,2024-08-08 4:07:13,10.9.12.178,10.5.40.9,5432.0,SSH,Login fallido,Autenticación,Baja,WS-FIN-014,Windows 11 Pro,México,,ANA013,3488037,277430,Permitido,770,TRUE,TRUE
EVT102037,2024-08-29 9:41:43,2024-08-29 9:50:43,118.105.199.11,10.2.35.217,445.0,HTTPS,DDoS,Disponibilidad,Crítica,NAS-BACKUP-01,Synology DSM,México,user_gonzalez13,ANA012,4990270,579126,En revisión,9,FALSE,TRUE
EVT104696,2024-07-17 18:29:21,2024-07-17 19:01:21,118.68.41.20,10.4.44.209,1433.0,SSH,DDoS,Disponibilidad,Alta,WS-IT-031,macOS Ventura,Estados Unidos,user_martinez01,ANA003,1487027,1097515,Alertado,32,FALSE,TRUE
EVT100772,2024-01-30 11:07:30,2024-01-30 11:40:30,167.84.0.114,10.4.15.133,443.0,SMB,Fuerza bruta,Autenticación,CRÍTICA,SRV-AD-REPLICA,Windows Server 2022,Brasil,user_flores47,ANA005,752244,707690,Cuarentenado,33,FALSE,TRUE
EVT101284,2024-06-19 17:59:04,,185.65.128.43,10.4.18.224,5432.0,RDP,XSS detectado,Web,Baja,SRV-DB-DEV,Linux CentOS 8,México,user_gonzalez42,ANA006,722512,1582812,Alertado,465,FALSE,FALSE
EVT105076,2024-01-09 17:57:41,2024-01-09 20:28:41,10.9.43.149,10.3.14.153,443.0,RDP,DDoS,Disponibilidad,Alta,SRV-DB-PROD,Linux CentOS 8,México,,ANA004,2718351,1438814,Permitido,151,TRUE,TRUE
